OTU_ID	domain	domain_conf	phylum	phylum_conf	class	class_conf	order	order_conf	family	family_conf	genus	genus_conf	species	species_conf	blast_query	blast_strain	blast_16s_completeness	blast_percent_identity	blast_alignment_length	ncbi_avglinkage_otu_id	num_of_sp_in_cluster	num_of_sp_in_db	num_of_otus_with_same_sp
OTU_560	Bacteria	1	Proteobacteria	0.9825	Gammaproteobacteria	0.976	Pseudomonadales	0.9262	Pseudomonadaceae	0.9233	Pseudomonas	0.7349	Pseudomonas_azotoformans	0.0441	d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Pseudomonadales,f:Pseudomonadaceae,g:Pseudomonas,s:Pseudomonas_salomonii	CFBP_2022	no	96.2	1370	661	57	2	1
OTU_561	Bacteria	0.1458	Bacteroidetes	0.1301	Bacteroidia	0.0185	Bacteroidales	0.0102	Prevotellaceae	0.001	Prevotella	2e-4	Prevotella_timonensis	0	NA	NA	NA	NA	NA	2236	1	2	1
OTU_562	Bacteria	1	Proteobacteria	0.952	Deltaproteobacteria	0.895	Myxococcales	0.6332	Polyangiaceae	0.2014	Sorangium	0.0282	Sorangium_cellulosum	0.0026	d:Bacteria,p:Bacteroidetes,c:Flavobacteriia,o:Flavobacteriales,f:Flavobacteriaceae,g:Cellulophaga,s:Cellulophaga_algicola	IC166_16S	no	90.9	33	3607	1	3	1
OTU_563	Bacteria	1	Firmicutes	0.9681	Bacilli	0.9287	Bacillales	0.6051	Bacillaceae	0.4855	Bacillus	0.2877	Bacillus_circulans	0.0092	d:Bacteria,p:Firmicutes,c:Bacilli,o:Bacillales,f:Bacillaceae,g:Bacillus,s:Bacillus_oceanisediminis	H2_16S	no	95.7	1383	2373	4	6	2
OTU_564	Bacteria	1	Actinobacteria	0.9983	Actinobacteria	0.9963	Corynebacteriales	0.9262	Nocardiaceae	0.9233	Rhodococcus	0.8292	Rhodococcus_fascians	0.3055	d:Bacteria,p:Actinobacteria,c:Actinobacteria,o:Corynebacteriales,f:Nocardiaceae,g:Rhodococcus,s:Rhodococcus_globerulus	DSM_43954	no	96.3	1338	428	19	2	1
OTU_565	Bacteria	1	Verrucomicrobia	0.9309	Spartobacteria	0.5011	Chthoniobacterales	0.2192	Chthoniobacteraceae	0.1059	Chthoniobacter	0.0118	Chthoniobacter_flavus	6e-4	NA	NA	NA	NA	NA	4998	1	1	1
OTU_566	Bacteria	1	Actinobacteria	0.9886	Actinobacteria	0.976	Micrococcales	0.6051	Micrococcaceae	0.5624	Kocuria	0.3483	Kocuria_atrinae	0.0441	d:Bacteria,p:Actinobacteria,c:Actinobacteria,o:Micrococcales,f:Micrococcaceae,g:Micrococcus,s:Micrococcus_luteus	ATCC_4698	no	93.1	1339	76	7	1	1
OTU_567	Bacteria	1	Actinobacteria	0.9886	Actinobacteria	0.9893	Propionibacteriales	0.9841	Propionibacteriaceae	0.9819	Propionibacterium	0.8763	Propionibacterium_acnes	0.9346	NA	NA	NA	NA	NA	2439	2	4	2
OTU_568	Bacteria	1	Actinobacteria	0.9986	Actinobacteria	0.9986	Micrococcales	0.9841	Microbacteriaceae	0.9774	Pseudoclavibacter	0.9597	Pseudoclavibacter_helvolus	0.9346	NA	NA	NA	NA	NA	1780	1	1	1
OTU_569	Bacteria	1	Proteobacteria	0.9977	Betaproteobacteria	0.9943	Burkholderiales	0.981	Comamonadaceae	0.9233	Schlegelella	0.8763	Schlegelella_aquatica	0.8396	d:Bacteria,p:Proteobacteria,c:Betaproteobacteria,o:Burkholderiales,f:Burkholderiaceae,g:Paraburkholderia,s:Paraburkholderia_symbiotica	NKMU-JPY345_16S	no	92	1406	42	2	1	1
OTU_57	Bacteria	1	Proteobacteria	0.9439	Alphaproteobacteria	0.895	Rhizobiales	0.6332	Methylobacteriaceae	0.4044	Microvirga	0.114	Microvirga_subterranea	0.0092	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:Methylobacteriaceae,g:Methylobacterium,s:Methylobacterium_extorquens	TK_0001	yes	94.1	1407	2376	3	2	1
OTU_570	Bacteria	1	Firmicutes	0.9992	Tissierellia	0.9883	Tissierellales	0.981	Peptoniphilaceae	0.9774	Peptoniphilus	0.973	Peptoniphilus_grossensis	0.0541	d:Bacteria,p:Firmicutes,c:Tissierellia,o:Tissierellales,f:Peptoniphilaceae,g:Peptoniphilus,s:Peptoniphilus_senegalensis	JC140_16S	no	96.3	1366	5084	2	1	1
OTU_571	Bacteria	1	Firmicutes	0.9988	Bacilli	0.9973	Bacillales	0.981	Bacillaceae	0.9751	Bacillus	0.9796	Bacillus_thermoamylovorans	0.9575	d:Bacteria,p:Firmicutes,c:Bacilli,o:Bacillales,f:Bacillaceae,g:Bacillus,s:Bacillus_krulwichiae	NBRC_102362	no	90.3	1409	1721	1	2	1
OTU_572	Bacteria	0.4396	Aquificae	0.2962	Aquificae	0.0407	Aquificales	0.0223	Hydrogenothermaceae	0.0023	Sulfurihydrogenibium	4e-4	Sulfurihydrogenibium_yellowstonense	0	NA	NA	NA	NA	NA	2099	2	1	1
OTU_573	Bacteria	1	Bacteroidetes	0.9992	Flavobacteriia	0.9913	Flavobacteriales	0.98740000000000006	Flavobacteriaceae	0.9797	Flavobacterium	0.8763	Flavobacterium_limicola	0.0441	d:Bacteria,p:Bacteroidetes,c:Flavobacteriia,o:Flavobacteriales,f:Flavobacteriaceae,g:Flavobacterium,s:Flavobacterium_hydatis	DSM_2063	no	97.4	1256	755	9	3	1
OTU_575	Bacteria	1	Proteobacteria	0.9319	Alphaproteobacteria	0.8613	Rhizobiales	0.5655	Rhizobiaceae	0.4449	Shinella	0.1664	Shinella_zoogloeoides	0.0241	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:Rhizobiaceae,g:Rhizobium,s:Rhizobium_skierniewicense	CH11_16S	no	95.4	1333	2555	6	3	2
OTU_576	Bacteria	1	Acidobacteria	0.9743	Acidobacteriia	0.949	Acidobacteriales	0.9152	Acidobacteriaceae	0.9034	Granulicella	0.114	Granulicella_mallensis	0.0092	d:Bacteria,p:Acidobacteria,c:Blastocatellia,o:unsure_Blastocatellales,f:unsure_Blastocatellaceae,g:Blastocatella,s:Blastocatella_fastidiosa	A2-16_16S	no	95.2	42	5582	1	1	1
OTU_577	Bacteria	1	Actinobacteria	0.9994	Coriobacteriia	0.9993	Coriobacteriales	0.9938	Coriobacteriaceae	0.9909	Collinsella	0.9897	Collinsella_aerofaciens	0.9682	d:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,g:Coprococcus,s:Coprococcus_catus	VPI-C6-61_16S	no	100	29	1396	1	2	1
OTU_578	Bacteria	1	Proteobacteria	0.96	Alphaproteobacteria	0.922	Rhodospirillales	0.5458	Acetobacteraceae	0.4449	Rhodopila	0.0926	Rhodopila_globiformis	0.0076	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhodospirillales,f:Acetobacteraceae,g:Komagataeibacter,s:Komagataeibacter_swingsii	DST_GL01	no	93.6	1416	1985	1	1	1
OTU_579	Bacteria	1	Firmicutes	0.999	Clostridia	0.9987	Clostridiales	0.9937	Ruminococcaceae	0.9925	Ruminiclostridium	0.9925	Eubacterium_siraeum	0.9739	d:Bacteria,p:Actinobacteria,c:Actinobacteria,o:Streptomycetales,f:Streptomycetaceae,g:Streptomyces,s:Streptomyces_corchorusii	CSSP669_16S	no	94.1	34	4032	1	2	1
OTU_58	Bacteria	0.3951	Proteobacteria	0.2297	Epsilonproteobacteria	0.0318	unsure_unclassified_Epsilonproteobacteria	0.0175	unclassified	0.0018	Nitratiruptor	3e-4	Nitratiruptor_sp	0	d:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Peptococcaceae,g:Pelotomaculum,s:Pelotomaculum_thermopropionicum	SI_16S	yes	90.6	32	3915	1	1	1
OTU_580	Bacteria	1	Proteobacteria	0.9784	Alphaproteobacteria	0.9625	Sphingomonadales	0.9152	Sphingomonadaceae	0.7533	Sphingomonas	0.6878	Sphingomonas_polyaromaticivorans	0.0641	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:Sphingomonas,s:Sphingomonas_aestuarii	K4_16S	no	92.8	1346	5122	1	1	1
OTU_581	Bacteria	1	Bacteroidetes	0.9992	Bacteroidia	0.9992	Bacteroidales	0.9989	Bacteroidaceae	0.9913	Bacteroides	0.9928	Bacteroides_dorei	0.9392	d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Bacteroidaceae,g:Bacteroides,s:Bacteroides_vulgatus	JCM_5826	no	97.6	960	2603	1	1	1
OTU_582	Bacteria	1	Firmicutes	0.9479	Clostridia	0.895	Clostridiales	0.6992	Ruminococcaceae	0.5242	Subdoligranulum	0.0197	Subdoligranulum_variabile	0.0011	d:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,g:Coprococcus,s:Coprococcus_catus	VPI-C6-61_16S	no	100	30	1633	2	1	1
OTU_583	Bacteria	1	Bacteroidetes	0.9988	Sphingobacteriia	0.9992	Sphingobacteriales	0.9982	Sphingobacteriaceae	0.9987	Sphingobacterium	0.9883	Sphingobacterium_multivorum	0.3997	NA	NA	NA	NA	NA	2498	6	3	1
OTU_584	Bacteria	1	Proteobacteria	0.9845	Gammaproteobacteria	0.9152	Pseudomonadales	0.7983	Moraxellaceae	0.7915	Acinetobacter	0.7349	Acinetobacter_haemolyticus	0.1169	d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Pseudomonadales,f:Moraxellaceae,g:Acinetobacter,s:Acinetobacter_tandoii	DSM_14970	no	97.1	1364	442	4	3	2
OTU_585	Bacteria	1	Proteobacteria	0.9784	Gammaproteobacteria	0.949	Pseudomonadales	0.9152	Moraxellaceae	0.9034	Alkanindiges	0.8763	Alkanindiges_illinoisensis	0.494	d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Pseudomonadales,f:Moraxellaceae,g:Acinetobacter,s:Acinetobacter_indicus	A648_16S	no	93.9	1396	1023	1	1	1
OTU_586	Bacteria	1	Proteobacteria	0.9886	Alphaproteobacteria	0.9893	Rhizobiales	0.981	Bradyrhizobiaceae	0.6387	Bradyrhizobium	0.5302	Bradyrhizobium_canariense	0.2112	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:Bradyrhizobiaceae,g:Bradyrhizobium,s:Bradyrhizobium_elkanii	NBRC_14791	no	98.2	1415	197	34	2	1
OTU_587	Bacteria	1	Firmicutes	0.956	Clostridia	0.9152	Clostridiales	0.7983	Lachnospiraceae	0.7151	Blautia	0.6407	Blautia_luti	0.0341	NA	NA	NA	NA	NA	2861	1	2	2
OTU_588	Bacteria	0.3728	Chloroflexi	0.2297	Ardenticatenia	0.0274	Ardenticatenales	0.015	Ardenticatenaceae	0.0015	Ardenticatena	3e-4	Ardenticatena_maritima	0	NA	NA	NA	NA	NA	4800	1	1	1
OTU_589	Bacteria	1	Firmicutes	0.9825	Clostridia	0.976	Clostridiales	0.959	Lachnospiraceae	0.9233	Coprococcus	0.9235	Coprococcus_comes	0.9392	NA	NA	NA	NA	NA	2268	1	1	1
OTU_59	Bacteria	1	Proteobacteria	0.9439	Alphaproteobacteria	0.895	Rhizobiales	0.6992	Aurantimonadaceae	0.5242	Aureimonas	0.2271	Aureimonas_ferruginea	0.0241	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:Rhizobiaceae,g:Rhizobium,s:Rhizobium_taibaishanense	CCNWSX_0483	no	92.9	1306	5654	1	1	1
OTU_590	Bacteria	1	Proteobacteria	0.9994	Alphaproteobacteria	0.9828	Rickettsiales	0.959	Rickettsiaceae	0.9751	Rickettsia	0.9663	Rickettsia_tamurae	0.0341	NA	NA	NA	NA	NA	238	28	1	1
OTU_591	Bacteria	1	Bacteroidetes	0.9993	Flavobacteriia	0.9883	Flavobacteriales	0.981	Flavobacteriaceae	0.9432	Flavobacterium	0.7821	Flavobacterium_cheniae	0.0541	d:Bacteria,p:Bacteroidetes,c:Flavobacteriia,o:Flavobacteriales,f:Flavobacteriaceae,g:Flavobacterium,s:Flavobacterium_aquatile	LMG_4008	no	95	1263	3509	2	2	1
OTU_592	Bacteria	1	Proteobacteria	0.9991	Alphaproteobacteria	0.999	Rickettsiales	0.98740000000000006	Rickettsiaceae	0.9864	Rickettsia	0.9869	Rickettsia_monacensis	0.0641	NA	NA	NA	NA	NA	238	28	1	1
OTU_593	Bacteria	1	Actinobacteria	0.9988	Coriobacteriia	0.9991	Coriobacteriales	0.9858	Coriobacteriaceae	0.9842	Collinsella	0.9796	Collinsella_stercoris	0.3055	d:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,g:Coprococcus,s:Coprococcus_catus	VPI-C6-61_16S	no	100	29	1268	2	2	1
OTU_594	Bacteria	0.4842	Firmicutes	0.2962	Bacilli	0.0407	Bacillales	0.0223	Staphylococcaceae	0.0023	Staphylococcus	4e-4	Staphylococcus_stepanovicii	0	NA	NA	NA	NA	NA	689	5	1	1
OTU_595	Bacteria	1	Proteobacteria	0.9991	Alphaproteobacteria	0.999	Rickettsiales	0.9907	Rickettsiaceae	0.9898	Rickettsia	0.9883	Rickettsia_monacensis	0.0641	NA	NA	NA	NA	NA	238	28	1	1
OTU_596	Bacteria	1	Firmicutes	0.929	Clostridia	0.721	Clostridiales	0.4335	Lachnospiraceae	0.242	Lachnoclostridium	0.0711	Clostridium_symbiosum	0.0059	NA	NA	NA	NA	NA	5711	1	1	1
OTU_597	Bacteria	0.6177	Proteobacteria	0.396	Gammaproteobacteria	0.053	Pseudomonadales	0.0327	Pseudomonadaceae	0.0063	Pseudomonas	8e-4	Pseudomonas_otitidis	0	d:Bacteria,p:Proteobacteria,c:Deltaproteobacteria,o:Syntrophobacterales,f:Syntrophobacteraceae,g:Syntrophobacter,s:Syntrophobacter_fumaroxidans	MPOB_16S	no	97.9	48	348	4	1	1
OTU_598	Bacteria	1	Bacteroidetes	0.9988	Sphingobacteriia	0.9983	Sphingobacteriales	0.9938	Sphingobacteriaceae	0.9917	Sphingobacterium	0.989	Sphingobacterium_thermophilum	0.9575	NA	NA	NA	NA	NA	4207	1	1	1
OTU_599	Bacteria	0.3506	Planctomycetes	0.2962	Planctomycetia	0.0407	Planctomycetales	0.0223	Planctomycetaceae	0.0023	Pirellula	4e-4	Pirellula_staleyi	0	NA	NA	NA	NA	NA	3856	1	3	2
OTU_6	Bacteria	1	Proteobacteria	0.9359	Gammaproteobacteria	0.8747	Legionellales	0.4864	Coxiellaceae	0.3232	Coxiella	0.114	Coxiella_burnetii	0.0092	d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Legionellales,f:Legionellaceae,g:Legionella,s:Legionella_jamestowniensis	NCTC_11981	yes	96.9	32	3962	1	2	1
OTU_60	Bacteria	1	Bacteroidetes	0.9991	Flavobacteriia	0.9625	Flavobacteriales	0.9371	Flavobacteriaceae	0.9233	Bergeyella	0.1355	Bergeyella_zoohelcum	0.0141	d:Bacteria,p:Bacteroidetes,c:Flavobacteriia,o:Flavobacteriales,f:Flavobacteriaceae,g:Chryseobacterium,s:Chryseobacterium_chaponense	Sa_1147-06	no	95.4	1398	4114	1	1	1
OTU_600	Bacteria	0.3506	Firmicutes	0.1964	Negativicutes	0.0274	Selenomonadales	0.015	Selenomonadaceae	0.0015	Propionispira	3e-4	Propionispira_paucivorans	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
OTU_601	Bacteria	0.7958	unsure_Terrabacteria_group	0.5291	unsure_CyanobacteriaMelainabacteria_group	0.0692	unsure_Candidatus_Melainabacteria	0.0483	unclassified	0.0137	Vampirovibrio	0.0014	Vampirovibrio_chlorellavorus	0	d:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Syntrophomonadaceae,g:Thermosyntropha,s:Thermosyntropha_lipolytica	JW265_16S	no	100	29	4186	1	1	1
OTU_602	Bacteria	1	Proteobacteria	0.9094	Betaproteobacteria	0.6724	Nitrosomonadales	0.2192	Nitrosomonadaceae	0.1059	Nitrosovibrio	0.0118	Nitrosovibrio_tenuis	6e-4	d:Bacteria,p:Proteobacteria,c:Deltaproteobacteria,o:Bdellovibrionales,f:Halobacteriovoraceae,g:Halobacteriovorax,s:Halobacteriovorax_marinus	SJ_16S	no	96.6	29	3893	3	1	1
OTU_603	Bacteria	1	Firmicutes	0.9295	Clostridia	0.7453	Clostridiales	0.4666	Eubacteriaceae	0.082	Eubacterium	0.0079	Eubacterium_coprostanoligenes	3e-4	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhodospirillales,f:Acetobacteraceae,g:Gluconobacter,s:Gluconobacter_oxydans	DSM_3503	no	100	28	4184	1	1	1
OTU_605	Bacteria	1	Firmicutes	0.9866	Clostridia	0.9883	Clostridiales	0.981	Lachnospiraceae	0.9631	Roseburia	0.9597	Roseburia_inulinivorans	0.9346	NA	NA	NA	NA	NA	2878	1	1	1
OTU_607	Bacteria	1	Firmicutes	0.9986	Clostridia	0.9986	Clostridiales	0.9938	Ruminococcaceae	0.9905	Ruminococcus	0.9904	Ruminococcus_callidus	0.9529	d:Bacteria,p:Acidobacteria,c:Solibacteres,o:Solibacterales,f:unsure_unclassified_Solibacterales,g:Bryobacter,s:Bryobacter_aggregatus	MPL3_16S	no	91.4	35	1724	1	1	1
OTU_608	Bacteria	1	Firmicutes	0.9681	Clostridia	0.9355	Clostridiales	0.8933	Lachnospiraceae	0.8238	Blautia	0.7821	Blautia_faecis	0.0541	d:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,g:Blautia,s:Blautia_faecis	M25_16S	no	99	1262	4378	1	1	1
OTU_609	Bacteria	1	Firmicutes	0.9988	Negativicutes	0.9992	Veillonellales	0.9938	Veillonellaceae	0.9909	Dialister	0.9869	Dialister_invisus	0.9529	NA	NA	NA	NA	NA	48	1	2	1
OTU_61	Bacteria	1	Proteobacteria	0.9825	Gammaproteobacteria	0.976	Enterobacterales	0.959	Enterobacteriaceae	0.9034	Shigella	0.6878	Shigella_flexneri	0.494	d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Enterobacterales,f:Erwiniaceae,g:Erwinia,s:Erwinia_pyrifoliae	ICMP_14143	no	96.5	1367	1	21	2	1
OTU_610	Bacteria	1	Firmicutes	0.9906	Clostridia	0.9903	Clostridiales	0.9858	Lachnospiraceae	0.9797	Blautia	0.9869	Blautia_obeum	0.9346	NA	NA	NA	NA	NA	NA	NA	NA	NA
OTU_611	Bacteria	1	Bacteroidetes	0.9988	Bacteroidia	0.9992	Bacteroidales	0.9982	Bacteroidaceae	0.9905	Bacteroides	0.9918	Bacteroides_uniformis	0.7194	NA	NA	NA	NA	NA	2449	2	2	1
OTU_612	Bacteria	1	Bacteroidetes	0.9993	Bacteroidia	0.9883	Bacteroidales	0.981	Rikenellaceae	0.9774	Alistipes	0.9663	Alistipes_senegalensis	0.0441	d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Rikenellaceae,g:Alistipes,s:Alistipes_timonensis	JC136_16S	no	96.6	1403	5613	2	1	1
OTU_613	Bacteria	1	Firmicutes	0.964	Clostridia	0.8425	Clostridiales	0.5458	Lachnospiraceae	0.4449	Lachnospira	0.2271	Lachnospira_pectinoschiza	0.0341	NA	NA	NA	NA	NA	4154	2	1	1
OTU_614	Bacteria	1	Proteobacteria	0.9721	Gammaproteobacteria	0.9287	Cardiobacteriales	0.7653	Cardiobacteriaceae	0.7533	Cardiobacterium	0.114	Cardiobacterium_valvarum	0.0092	d:Bacteria,p:Proteobacteria,c:Betaproteobacteria,o:Burkholderiales,f:Comamonadaceae,g:Caldimonas,s:Caldimonas_taiwanensis	On1_16S	no	96.9	32	1540	1	1	1
OTU_615	Bacteria	1	Actinobacteria	0.929	Nitriliruptoria	0.5011	Euzebyales	0.2192	Euzebyaceae	0.1059	Euzebya	0.0118	Euzebya_tangerina	6e-4	d:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,g:Coprococcus,s:Coprococcus_catus	VPI-C6-61_16S	no	100	25	4719	1	1	1
OTU_617	Bacteria	0.4842	Proteobacteria	0.3295	Alphaproteobacteria	0.0448	Sphingomonadales	0.0223	Sphingomonadaceae	0.0023	Novosphingobium	4e-4	Novosphingobium_rosa	0	NA	NA	NA	NA	NA	4049	1	1	1
OTU_618	Bacteria	0.7736	Cyanobacteria	0.6289	Gloeobacteria	0.0692	Gloeobacterales	0.0483	Gloeobacteraceae	0.0137	Gloeobacter	0.0014	Gloeobacter_kilaueensis	0	d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Legionellales,f:Legionellaceae,g:Legionella,s:Legionella_jamestowniensis	NCTC_11981	yes	100	31	3803	2	1	1
OTU_619	Bacteria	1	Actinobacteria	0.9992	Actinobacteria	0.9986	Corynebacteriales	0.9262	Nocardiaceae	0.9233	Rhodococcus	0.9235	Rhodococcus_equi	0.8396	d:Bacteria,p:Actinobacteria,c:Actinobacteria,o:Corynebacteriales,f:Nocardiaceae,g:Nocardia,s:Nocardia_paucivorans	ATCC_BAA-278	no	95.3	1393	2838	3	2	1
OTU_62	Bacteria	1	Proteobacteria	0.956	Alphaproteobacteria	0.9152	Caulobacterales	0.7983	Caulobacteraceae	0.7915	Brevundimonas	0.7349	Brevundimonas_staleyi	0.1169	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Caulobacterales,f:Caulobacteraceae,g:Brevundimonas,s:Brevundimonas_staleyi	FWC43_16S	no	98.6	1387	163	10	1	1
OTU_622	Bacteria	1	Firmicutes	0.9886	Bacilli	0.9693	Bacillales	0.9043	Bacillaceae	0.8437	Bacillus	0.8292	Bacillus_cereus	0.0441	d:Bacteria,p:Firmicutes,c:Bacilli,o:Bacillales,f:Bacillaceae,g:Bacillus,s:Bacillus_anthracis	ATCC_14578	no	92.5	371	706	10	6	1
OTU_624	Bacteria	1	Proteobacteria	0.9804	Alphaproteobacteria	0.9693	Rhizobiales	0.9262	Methylobacteriaceae	0.8238	Microvirga	0.7821	Microvirga_aerophila	0.1169	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:Bradyrhizobiaceae,g:Bradyrhizobium,s:Bradyrhizobium_daqingense	CCBAU_15774	no	90.9	1287	2376	3	2	1
OTU_625	Bacteria	1	Actinobacteria	0.9319	Thermoleophilia	0.8613	Solirubrobacterales	0.5655	Conexibacteraceae	0.3638	Conexibacter	0.1355	Conexibacter_arvalis	0.0076	NA	NA	NA	NA	NA	1622	2	1	1
OTU_626	Bacteria	1	Proteobacteria	0.9324	Alphaproteobacteria	0.868	Rhizobiales	0.5062	Beijerinckiaceae	0.3232	Methylocella	0.0926	Methylocella_silvestris	0.0076	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:Rhizobiaceae,g:Rhizobium,s:Rhizobium_taibaishanense	CCNWSX_0483	no	90.5	854	1221	4	2	1
OTU_627	Bacteria	1	Actinobacteria	0.9992	Actinobacteria	0.9913	Micrococcales	0.9043	Microbacteriaceae	0.8437	Frondihabitans	0.5302	Frondihabitans_sucicola	0.0641	NA	NA	NA	NA	NA	3448	4	1	1
OTU_628	Bacteria	1	Actinobacteria	0.9927	Actinobacteria	0.9903	Propionibacteriales	0.9043	Nocardioidaceae	0.8835	Marmoricola	0.5908	Marmoricola_korecus	0.0641	NA	NA	NA	NA	NA	639	3	1	1
OTU_629	Bacteria	0.7736	Cyanobacteria	0.6289	Gloeobacteria	0.0692	Gloeobacterales	0.0483	Gloeobacteraceae	0.0137	Gloeobacter	0.0014	Gloeobacter_violaceus	0	NA	NA	NA	NA	NA	3803	2	1	1
OTU_63	Bacteria	1	Firmicutes	0.9992	Bacilli	0.9983	Bacillales	0.9858	Bacillaceae	0.9751	Geobacillus	0.9235	Geobacillus_thermodenitrificans	0.5993	d:Bacteria,p:Firmicutes,c:Bacilli,o:Bacillales,f:Bacillaceae,g:Bacillus,s:Bacillus_anthracis	ATCC_14578	no	91.2	1310	951	3	6	2
OTU_630	Bacteria	1	Actinobacteria	0.9947	Actinobacteria	0.9903	Micrococcales	0.7983	Intrasporangiaceae	0.7533	Lapillicoccus	0.4089	Lapillicoccus_jejuensis	0.0641	NA	NA	NA	NA	NA	3064	1	1	1
OTU_631	Bacteria	0.4842	Proteobacteria	0.2962	Deltaproteobacteria	0.0407	Desulfuromonadales	0.0223	Geobacteraceae	0.0023	Geobacter	4e-4	Geobacter_pickeringii	0	NA	NA	NA	NA	NA	3357	1	1	1
OTU_633	Bacteria	1	Actinobacteria	0.9979	Actinobacteria	0.9943	Propionibacteriales	0.9371	Nocardioidaceae	0.9432	Nocardioides	0.8292	Nocardioides_hankookensis	0.3055	NA	NA	NA	NA	NA	1029	3	1	1
OTU_634	Bacteria	1	Acidobacteria	0.9992	Acidobacteriia	0.9989	Acidobacteriales	0.9944	Acidobacteriaceae	0.9959	Granulicella	0.5302	Granulicella_arctica	0.0441	NA	NA	NA	NA	NA	4972	5	1	1
OTU_635	Bacteria	1	Proteobacteria	0.96	Alphaproteobacteria	0.922	Sphingomonadales	0.7322	Sphingomonadaceae	0.5242	Sphingomonas	0.2877	Sphingomonas_histidinilytica	0.0092	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:Sandaracinobacter,s:Sandaracinobacter_sibiricus	RB16-17_16S	no	93.4	1399	1266	2	1	1
OTU_636	Bacteria	1	Proteobacteria	0.8973	Deltaproteobacteria	0.5011	Bdellovibrionales	0.2192	Bdellovibrionaceae	0.1059	Bdellovibrio	0.0118	Bdellovibrio_bacteriovorus	0	NA	NA	NA	NA	NA	1281	1	2	1
OTU_637	Bacteria	1	Acidobacteria	0.9996	Acidobacteriia	0.9995	Acidobacteriales	0.9996	Acidobacteriaceae	0.9997	Granulicella	0.9862	Granulicella_tundricola	0.9438	NA	NA	NA	NA	NA	5583	1	1	1
OTU_638	Bacteria	0.8626	Cyanobacteria	0.6289	unsure_Terrabacteria_group	0.0773	Oscillatoriales	0.0561	Coleofasciculaceae	0.0173	Geitlerinema	0.0017	Geitlerinema_sp	0	d:Bacteria,p:Actinobacteria,c:Actinobacteria,o:Micrococcales,f:Microbacteriaceae,g:Candidatus_Flaviluna,s:Candidatus_Flaviluna	MWH-Creno3D3_16S	no	96.7	30	3978	1	1	1
OTU_639	Bacteria	1	Proteobacteria	0.9743	Alphaproteobacteria	0.949	Sphingomonadales	0.8643	Sphingomonadaceae	0.5242	Novosphingobium	0.3483	Novosphingobium_stygium	0.0341	d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:Novosphingobium,s:Novosphingobium_fuchskuhlense	FNE08-7_16S	no	95.4	1343	2429	2	2	1
OTU_64	Bacteria	1	Proteobacteria	0.9886	Gammaproteobacteria	0.9893	Enterobacterales	0.9841	Yersiniaceae	0.8835	Serratia	0.8763	Serratia_proteamaculans	0.494	d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Enterobacterales,f:Enterobacteriaceae,g:Cronobacter,s:Cronobacter_dublinensis	E464_16S	no	96.5	1380	1073	14	2	1
